* Measurement data measured by REW V5.20.14
* Source: EQ Objectively Neutral IE Tar Filtered
* Format: 
* Dated: Aug 25, 2024 10:19:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: -23.0 dB
* Note: Measurement imported from /Users/sharuraudio/Downloads/Objectively Neutral IE Target.txt Format: Comma/Tab/Space delimited data 177 values loaded, 20 Hz to 20,000 Hz  PK       Fc    2000 Hz  Gain  -2.50 dB  Q  2.000 PK       Fc    2700 Hz  Gain  -3.00 dB  Q  2.000 HS Q     Fc    4000 Hz  Gain   1.80 dB Q  0.700 PK       Fc   750.0 Hz  Gain  -0.80 dB  Q  2.000 PK       Fc    3170 Hz  Gain  -0.30 dB  Q  2.000
* Measurement: EQ Objectively Neutral IE Tar
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB)
5569.452816 66.577
5569.702816 66.576
5569.952816 66.576
5570.202816 66.576
5570.452816 66.576
5570.702816 66.576
5570.952816 66.575
5571.202816 66.575
5571.452816 66.575
5571.702816 66.575
5571.952816 66.575
5572.202816 66.575
5572.452816 66.574
5572.702816 66.574
5572.952816 66.574
5573.202816 66.574
5573.452816 66.574
5573.702816 66.574
5573.952816 66.573
5574.202816 66.573
5574.452816 66.573
5574.702816 66.573
5574.952816 66.573
5575.202816 66.572
5575.452816 66.572
5575.702816 66.572
5575.952816 66.572
5576.202816 66.572
5576.452816 66.572
5576.702816 66.571
5576.952816 66.571
5577.202816 66.571
5577.452816 66.571
5577.702816 66.571
5577.952816 66.571
5578.202816 66.570
5578.452816 66.570
5578.702816 66.570
5578.952816 66.570
5579.202816 66.570
5579.452816 66.569
5579.702816 66.569
5579.952816 66.569
5580.202816 66.569
5580.452816 66.569
5580.702816 66.569
5580.952816 66.568
5581.202816 66.568
5581.452816 66.568
5581.702816 66.568
5581.952816 66.568
5582.202816 66.568
5582.452816 66.567
5582.702816 66.567
5582.952816 66.567
5583.202816 66.567
5583.452816 66.567
5583.702816 66.566
5583.952816 66.566
5584.202816 66.566
5584.452816 66.566
5584.702816 66.566
5584.952816 66.566
5585.202816 66.565
5585.452816 66.565
5585.702816 66.565
5585.952816 66.565
5586.202816 66.565
5586.452816 66.565
5586.702816 66.564
5586.952816 66.564
5587.202816 66.564
5587.452816 66.564
5587.702816 66.564
5587.952816 66.563
5588.202816 66.563
5588.452816 66.563
5588.702816 66.563
5588.952816 66.563
5589.202816 66.563
5589.452816 66.562
5589.702816 66.562
5589.952816 66.562
5590.202816 66.562
5590.452816 66.562
5590.702816 66.562
5590.952816 66.561
5591.202816 66.561
5591.452816 66.561
5591.702816 66.561
5591.952816 66.561
5592.202816 66.560
5592.452816 66.560
5592.702816 66.560
5592.952816 66.560
5593.202816 66.560
5593.452816 66.560
5593.702816 66.559
5593.952816 66.559
5594.202816 66.559
5594.452816 66.559
5594.702816 66.559
5594.952816 66.559
5595.202816 66.558
5595.452816 66.558
5595.702816 66.558
5595.952816 66.558
5596.202816 66.558
5596.452816 66.557
5596.702816 66.557
5596.952816 66.557
5597.202816 66.557
5597.452816 66.557
5597.702816 66.557
5597.952816 66.556
5598.202816 66.556
5598.452816 66.556
5598.702816 66.556
5598.952816 66.556
5599.202816 66.556
5599.452816 66.555
5599.702816 66.555
5599.952816 66.555
5600.202816 66.555
5600.452816 66.555
5600.702816 66.554
5600.952816 66.554
5601.202816 66.554
5601.452816 66.554
5601.702816 66.554
5601.952816 66.554
5602.202816 66.553
5602.452816 66.553
5602.702816 66.553
5602.952816 66.553
5603.202816 66.553
5603.452816 66.553
5603.702816 66.552
5603.952816 66.552
5604.202816 66.552
5604.452816 66.552
5604.702816 66.552
5604.952816 66.551
5605.202816 66.551
5605.452816 66.551
5605.702816 66.551
5605.952816 66.551
5606.202816 66.551
5606.452816 66.550
5606.702816 66.550
5606.952816 66.550
5607.202816 66.550
5607.452816 66.550
5607.702816 66.550
5607.952816 66.549
5608.202816 66.549
5608.452816 66.549
5608.702816 66.549
5608.952816 66.549
5609.202816 66.549
5609.452816 66.548
5609.702816 66.548
5609.952816 66.548
5610.202816 66.548
5610.452816 66.548
5610.702816 66.547
5610.952816 66.547
5611.202816 66.547
5611.452816 66.547
5611.702816 66.547
5611.952816 66.547
5612.202816 66.546
5612.452816 66.546
5612.702816 66.546
5612.952816 66.546
5613.202816 66.546
5613.452816 66.546
5613.702816 66.545
5613.952816 66.545
5614.202816 66.545
5614.452816 66.545
5614.702816 66.545
5614.952816 66.544
5615.202816 66.544
5615.452816 66.544
5615.702816 66.544
5615.952816 66.544
5616.202816 66.544
5616.452816 66.543
5616.702816 66.543
5616.952816 66.543
5617.202816 66.543
5617.452816 66.543
5617.702816 66.543
5617.952816 66.542
5618.202816 66.542
5618.452816 66.542
5618.702816 66.542
5618.952816 66.542
5619.202816 66.542
5619.452816 66.541
5619.702816 66.541
5619.952816 66.541
5620.202816 66.541
5620.452816 66.541
5620.702816 66.540
5620.952816 66.540
5621.202816 66.540
5621.452816 66.540
5621.702816 66.540
5621.952816 66.540
5622.202816 66.539
5622.452816 66.539
5622.702816 66.539
5622.952816 66.539
5623.202816 66.539
5623.452816 66.539
5623.702816 66.538
5623.952816 66.538
5624.202816 66.538
5624.452816 66.538
5624.702816 66.538
5624.952816 66.537
5625.202816 66.537
5625.452816 66.537
5625.702816 66.537
5625.952816 66.537
5626.202816 66.537
5626.452816 66.536
5626.702816 66.536
5626.952816 66.536
5627.202816 66.536
5627.452816 66.536
5627.702816 66.536
5627.952816 66.535
5628.202816 66.535
5628.452816 66.535
5628.702816 66.535
5628.952816 66.535
5629.202816 66.535
5629.452816 66.534
5629.702816 66.534
5629.952816 66.534
5630.202816 66.534
5630.452816 66.534
5630.702816 66.533
5630.952816 66.533
5631.202816 66.533
5631.452816 66.533
5631.702816 66.533
5631.952816 66.533
5632.202816 66.532
5632.452816 66.532
5632.702816 66.532
5632.952816 66.532
5633.202816 66.532
5633.452816 66.532
5633.702816 66.531
5633.952816 66.531
5634.202816 66.531
5634.452816 66.531
5634.702816 66.531
5634.952816 66.530
5635.202816 66.530
5635.452816 66.530
5635.702816 66.530
5635.952816 66.530
5636.202816 66.530
5636.452816 66.529
5636.702816 66.529
5636.952816 66.529
5637.202816 66.529
5637.452816 66.529
5637.702816 66.529
5637.952816 66.528
5638.202816 66.528
5638.452816 66.528
5638.702816 66.528
5638.952816 66.528
5639.202816 66.528
5639.452816 66.527
5639.702816 66.527
5639.952816 66.527
5640.202816 66.527
5640.452816 66.527
5640.702816 66.526
5640.952816 66.526
5641.202816 66.526
5641.452816 66.526
5641.702816 66.526
5641.952816 66.526
5642.202816 66.525
5642.452816 66.525
5642.702816 66.525
5642.952816 66.525
5643.202816 66.525
5643.452816 66.525
5643.702816 66.524
5643.952816 66.524
5644.202816 66.524
5644.452816 66.524
5644.702816 66.524
5644.952816 66.524
5645.202816 66.523
5645.452816 66.523
5645.702816 66.523
5645.952816 66.523
5646.202816 66.523
5646.452816 66.522
5646.702816 66.522
5646.952816 66.522
5647.202816 66.522
5647.452816 66.522
5647.702816 66.522
5647.952816 66.521
5648.202816 66.521
5648.452816 66.521
5648.702816 66.521
5648.952816 66.521
5649.202816 66.521
5649.452816 66.520
5649.702816 66.520
5649.952816 66.520
5650.202816 66.520
5650.452816 66.520
5650.702816 66.520
5650.952816 66.519
5651.202816 66.519
5651.452816 66.519
5651.702816 66.519
5651.952816 66.519
5652.202816 66.519
5652.452816 66.518
5652.702816 66.518
5652.952816 66.518
5653.202816 66.518
5653.452816 66.518
5653.702816 66.517
5653.952816 66.517
5654.202816 66.517
5654.452816 66.517
5654.702816 66.517
5654.952816 66.517
5655.202816 66.516
5655.452816 66.516
5655.702816 66.516
5655.952816 66.516
5656.202816 66.516
5656.452816 66.516
5656.702816 66.515
5656.952816 66.515
5657.202816 66.515
5657.452816 66.515
5657.702816 66.515
5657.952816 66.515
5658.202816 66.514
5658.452816 66.514
5658.702816 66.514
5658.952816 66.514
5659.202816 66.514
5659.452816 66.513
5659.702816 66.513
5659.952816 66.513
5660.202816 66.513
5660.452816 66.513
5660.702816 66.513
5660.952816 66.512
5661.202816 66.512
5661.452816 66.512
5661.702816 66.512
5661.952816 66.512
5662.202816 66.512
5662.452816 66.511
5662.702816 66.511
5662.952816 66.511
5663.202816 66.511
5663.452816 66.511
5663.702816 66.511
5663.952816 66.510
5664.202816 66.510
5664.452816 66.510
5664.702816 66.510
5664.952816 66.510
5665.202816 66.509
5665.452816 66.509
5665.702816 66.509
5665.952816 66.509
5666.202816 66.509
5666.452816 66.509
5666.702816 66.508
5666.952816 66.508
5667.202816 66.508
5667.452816 66.508
5667.702816 66.508
5667.952816 66.508
5668.202816 66.507
5668.452816 66.507
5668.702816 66.507
5668.952816 66.507
5669.202816 66.507
5669.452816 66.507
5669.702816 66.506
5669.952816 66.506
5670.202816 66.506
5670.452816 66.506
5670.702816 66.506
5670.952816 66.506
5671.202816 66.505
5671.452816 66.505
5671.702816 66.505
5671.952816 66.505
5672.202816 66.505
5672.452816 66.505
5672.702816 66.504
5672.952816 66.504
5673.202816 66.504
5673.452816 66.504
5673.702816 66.504
5673.952816 66.503
5674.202816 66.503
5674.452816 66.503
5674.702816 66.503
5674.952816 66.503
5675.202816 66.503
5675.452816 66.502
5675.702816 66.502
5675.952816 66.502
5676.202816 66.502
5676.452816 66.502
5676.702816 66.502
5676.952816 66.501
5677.202816 66.501
5677.452816 66.501
5677.702816 66.501
5677.952816 66.501
5678.202816 66.501
5678.452816 66.500
5678.702816 66.500
5678.952816 66.500
5679.202816 66.500
5679.452816 66.500
5679.702816 66.500
5679.952816 66.499
5680.202816 66.499
5680.452816 66.499
5680.702816 66.499
5680.952816 66.499
5681.202816 66.498
5681.452816 66.498
5681.702816 66.498
5681.952816 66.498
5682.202816 66.498
5682.452816 66.498
5682.702816 66.497
5682.952816 66.497
5683.202816 66.497
5683.452816 66.497
5683.702816 66.497
5683.952816 66.497
5684.202816 66.496
5684.452816 66.496
5684.702816 66.496
5684.952816 66.496
5685.202816 66.496
5685.452816 66.496
5685.702816 66.495
5685.952816 66.495
5686.202816 66.495
5686.452816 66.495
5686.702816 66.495
5686.952816 66.495
5687.202816 66.494
5687.452816 66.494
5687.702816 66.494
5687.952816 66.494
5688.202816 66.494
5688.452816 66.494
5688.702816 66.493
5688.952816 66.493
5689.202816 66.493
5689.452816 66.493
5689.702816 66.493
5689.952816 66.492
5690.202816 66.492
5690.452816 66.492
5690.702816 66.492
5690.952816 66.492
5691.202816 66.492
5691.452816 66.491
5691.702816 66.491
5691.952816 66.491
5692.202816 66.491
5692.452816 66.491
5692.702816 66.491
5692.952816 66.490
5693.202816 66.490
5693.452816 66.490
5693.702816 66.490
5693.952816 66.490
5694.202816 66.490
5694.452816 66.489
5694.702816 66.489
5694.952816 66.489
5695.202816 66.489
5695.452816 66.489
5695.702816 66.489
5695.952816 66.488
5696.202816 66.488
5696.452816 66.488
5696.702816 66.488
5696.952816 66.488
5697.202816 66.488
5697.452816 66.487
5697.702816 66.487
5697.952816 66.487
5698.202816 66.487
5698.452816 66.487
5698.702816 66.487
5698.952816 66.486
5699.202816 66.486
5699.452816 66.486
5699.702816 66.486
5699.952816 66.486
5700.202816 66.485
5700.452816 66.485
5700.702816 66.485
5700.952816 66.485
5701.202816 66.485
5701.452816 66.485
5701.702816 66.484
5701.952816 66.484
5702.202816 66.484
5702.452816 66.484
5702.702816 66.484
5702.952816 66.484
5703.202816 66.483
5703.452816 66.483
5703.702816 66.483
5703.952816 66.483
5704.202816 66.483
5704.452816 66.483
5704.702816 66.482
5704.952816 66.482
5705.202816 66.482
5705.452816 66.482
5705.702816 66.482
5705.952816 66.482
5706.202816 66.481
5706.452816 66.481
5706.702816 66.481
5706.952816 66.481
5707.202816 66.481
5707.452816 66.481
5707.702816 66.480
5707.952816 66.480
5708.202816 66.480
5708.452816 66.480
5708.702816 66.480
5708.952816 66.480
5709.202816 66.479
5709.452816 66.479
5709.702816 66.479
5709.952816 66.479
5710.202816 66.479
5710.452816 66.479
5710.702816 66.478
5710.952816 66.478
5711.202816 66.478
5711.452816 66.478
5711.702816 66.478
5711.952816 66.478
5712.202816 66.477
5712.452816 66.477
5712.702816 66.477
5712.952816 66.477
5713.202816 66.477
5713.452816 66.476
5713.702816 66.476
5713.952816 66.476
5714.202816 66.476
5714.452816 66.476
5714.702816 66.476
5714.952816 66.475
5715.202816 66.475
5715.452816 66.475
5715.702816 66.475
5715.952816 66.475
5716.202816 66.475
5716.452816 66.474
5716.702816 66.474
5716.952816 66.474
5717.202816 66.474
5717.452816 66.474
5717.702816 66.474
5717.952816 66.473
5718.202816 66.473
5718.452816 66.473
5718.702816 66.473
5718.952816 66.473
5719.202816 66.473
5719.452816 66.472
5719.702816 66.472
5719.952816 66.472
5720.202816 66.472
5720.452816 66.472
5720.702816 66.472
5720.952816 66.471
5721.202816 66.471
5721.452816 66.471
5721.702816 66.471
5721.952816 66.471
5722.202816 66.471
5722.452816 66.470
5722.702816 66.470
5722.952816 66.470
5723.202816 66.470
5723.452816 66.470
5723.702816 66.470
5723.952816 66.469
5724.202816 66.469
5724.452816 66.469
5724.702816 66.469
5724.952816 66.469
5725.202816 66.469
5725.452816 66.468
5725.702816 66.468
5725.952816 66.468
5726.202816 66.468
5726.452816 66.468
5726.702816 66.468
5726.952816 66.467
5727.202816 66.467
5727.452816 66.467
5727.702816 66.467
5727.952816 66.467
5728.202816 66.467
5728.452816 66.466
5728.702816 66.466
5728.952816 66.466
5729.202816 66.466
5729.452816 66.466
5729.702816 66.466
5729.952816 66.465
5730.202816 66.465
5730.452816 66.465
5730.702816 66.465
5730.952816 66.465
5731.202816 66.465
5731.452816 66.464
5731.702816 66.464
5731.952816 66.464
5732.202816 66.464
5732.452816 66.464
5732.702816 66.464
5732.952816 66.463
5733.202816 66.463
5733.452816 66.463
5733.702816 66.463
5733.952816 66.463
5734.202816 66.463
5734.452816 66.462
5734.702816 66.462
5734.952816 66.462
5735.202816 66.462
5735.452816 66.462
5735.702816 66.462
5735.952816 66.461
5736.202816 66.461
5736.452816 66.461
5736.702816 66.461
5736.952816 66.461
5737.202816 66.460
5737.452816 66.460
5737.702816 66.460
5737.952816 66.460
5738.202816 66.460
5738.452816 66.460
5738.702816 66.459
5738.952816 66.459
5739.202816 66.459
5739.452816 66.459
5739.702816 66.459
5739.952816 66.459
5740.202816 66.458
5740.452816 66.458
5740.702816 66.458
5740.952816 66.458
5741.202816 66.458
5741.452816 66.458
5741.702816 66.457
5741.952816 66.457
5742.202816 66.457
5742.452816 66.457
5742.702816 66.457
5742.952816 66.457
5743.202816 66.456
5743.452816 66.456
5743.702816 66.456
5743.952816 66.456
5744.202816 66.456
5744.452816 66.456
5744.702816 66.455
5744.952816 66.455
5745.202816 66.455
5745.452816 66.455
5745.702816 66.455
5745.952816 66.455
5746.202816 66.454
5746.452816 66.454
5746.702816 66.454
5746.952816 66.454
5747.202816 66.454
5747.452816 66.454
5747.702816 66.453
5747.952816 66.453
5748.202816 66.453
5748.452816 66.453
5748.702816 66.453
5748.952816 66.453
5749.202816 66.452
5749.452816 66.452
5749.702816 66.452
5749.952816 66.452
5750.202816 66.452
5750.452816 66.452
5750.702816 66.451
5750.952816 66.451
5751.202816 66.451
5751.452816 66.451
5751.702816 66.451
5751.952816 66.451
5752.202816 66.450
5752.452816 66.450
5752.702816 66.450
5752.952816 66.450
5753.202816 66.450
5753.452816 66.450
5753.702816 66.450
5753.952816 66.449
5754.202816 66.449
5754.452816 66.449
5754.702816 66.449
5754.952816 66.449
5755.202816 66.448
5755.452816 66.448
5755.702816 66.448
5755.952816 66.448
5756.202816 66.448
5756.452816 66.448
5756.702816 66.448
5756.952816 66.447
5757.202816 66.447
5757.452816 66.447
5757.702816 66.447
5757.952816 66.447
5758.202816 66.447
5758.452816 66.446
5758.702816 66.446
5758.952816 66.446
5759.202816 66.446
5759.452816 66.446
5759.702816 66.446
5759.952816 66.445
5760.202816 66.445
5760.452816 66.445
5760.702816 66.445
5760.952816 66.445
5761.202816 66.444
5761.452816 66.444
5761.702816 66.444
5761.952816 66.444
5762.202816 66.444
5762.452816 66.444
5762.702816 66.443
5762.952816 66.443
5763.202816 66.443
5763.452816 66.443
5763.702816 66.443
5763.952816 66.443
5764.202816 66.442
5764.452816 66.442
5764.702816 66.442
5764.952816 66.442
5765.202816 66.442
5765.452816 66.442
5765.702816 66.441
5765.952816 66.441
5766.202816 66.441
5766.452816 66.441
5766.702816 66.441
5766.952816 66.441
5767.202816 66.440
5767.452816 66.440
5767.702816 66.440
5767.952816 66.440
5768.202816 66.440
5768.452816 66.440
5768.702816 66.439
5768.952816 66.439
5769.202816 66.439
5769.452816 66.439
5769.702816 66.439
5769.952816 66.439
5770.202816 66.438
5770.452816 66.438
5770.702816 66.438
5770.952816 66.438
5771.202816 66.438
5771.452816 66.438
5771.702816 66.437
5771.952816 66.437
5772.202816 66.437
5772.452816 66.437
5772.702816 66.437
5772.952816 66.437
5773.202816 66.436
5773.452816 66.436
5773.702816 66.436
5773.952816 66.436
5774.202816 66.436
5774.452816 66.436
5774.702816 66.435
5774.952816 66.435
5775.202816 66.435
5775.452816 66.435
5775.702816 66.435
5775.952816 66.435
5776.202816 66.434
5776.452816 66.434
5776.702816 66.434
5776.952816 66.434
5777.202816 66.434
5777.452816 66.434
5777.702816 66.433
5777.952816 66.433
5778.202816 66.433
5778.452816 66.433
5778.702816 66.433
5778.952816 66.432
5779.202816 66.432
5779.452816 66.432
5779.702816 66.432
5779.952816 66.432
5780.202816 66.432
5780.452816 66.431
5780.702816 66.431
5780.952816 66.431
5781.202816 66.431
5781.452816 66.431
5781.702816 66.431
5781.952816 66.430
5782.202816 66.430
5782.452816 66.430
5782.702816 66.430
5782.952816 66.430
5783.202816 66.430
5783.452816 66.429
5783.702816 66.429
5783.952816 66.429
5784.202816 66.429
5784.452816 66.429
5784.702816 66.429
5784.952816 66.428
5785.202816 66.428
5785.452816 66.428
5785.702816 66.428
5785.952816 66.428
5786.202816 66.428
5786.452816 66.427
5786.702816 66.427
5786.952816 66.427
5787.202816 66.427
5787.452816 66.427
5787.702816 66.427
5787.952816 66.426
5788.202816 66.426
5788.452816 66.426
5788.702816 66.426
5788.952816 66.426
5789.202816 66.426
5789.452816 66.425
5789.702816 66.425
5789.952816 66.425
5790.202816 66.425
5790.452816 66.425
5790.702816 66.425
5790.952816 66.424
5791.202816 66.424
5791.452816 66.424
5791.702816 66.424
5791.952816 66.424
5792.202816 66.424
5792.452816 66.423
5792.702816 66.423
5792.952816 66.423
5793.202816 66.423
5793.452816 66.423
5793.702816 66.423
5793.952816 66.422
5794.202816 66.422
5794.452816 66.422
5794.702816 66.422
5794.952816 66.422
5795.202816 66.422
5795.452816 66.421
5795.702816 66.421
5795.952816 66.421
5796.202816 66.421
5796.452816 66.421
5796.702816 66.421
5796.952816 66.420
5797.202816 66.420
5797.452816 66.420
5797.702816 66.420
5797.952816 66.420
5798.202816 66.420
5798.452816 66.419
5798.702816 66.419
5798.952816 66.419
5799.202816 66.419
5799.452816 66.419
5799.702816 66.419
5799.952816 66.418
5800.202816 66.418
5800.452816 66.418
5800.702816 66.418
5800.952816 66.418
5801.202816 66.418
5801.452816 66.417
5801.702816 66.417
5801.952816 66.417
5802.202816 66.417
5802.452816 66.417
5802.702816 66.417
5802.952816 66.416
5803.202816 66.416
5803.452816 66.416
5803.702816 66.416
5803.952816 66.416
5804.202816 66.416
5804.452816 66.415
5804.702816 66.415
5804.952816 66.415
5805.202816 66.415
5805.452816 66.415
5805.702816 66.415
5805.952816 66.414
5806.202816 66.414
5806.452816 66.414
5806.702816 66.414
5806.952816 66.414
5807.202816 66.414
5807.452816 66.413
5807.702816 66.413
5807.952816 66.413
5808.202816 66.413
5808.452816 66.413
5808.702816 66.413
5808.952816 66.412
5809.202816 66.412
5809.452816 66.412
5809.702816 66.412
5809.952816 66.412
5810.202816 66.412
5810.452816 66.412
5810.702816 66.411
5810.952816 66.411
5811.202816 66.411
5811.452816 66.411
5811.702816 66.411
5811.952816 66.411
5812.202816 66.410
5812.452816 66.410
5812.702816 66.410
5812.952816 66.410
5813.202816 66.410
5813.452816 66.410
5813.702816 66.409
5813.952816 66.409
5814.202816 66.409
5814.452816 66.409
5814.702816 66.409
5814.952816 66.409
5815.202816 66.408
5815.452816 66.408
5815.702816 66.408
5815.952816 66.408
5816.202816 66.408
5816.452816 66.408
5816.702816 66.407
5816.952816 66.407
5817.202816 66.407
5817.452816 66.407
5817.702816 66.407
5817.952816 66.407
5818.202816 66.406
5818.452816 66.406
5818.702816 66.406
5818.952816 66.406
5819.202816 66.406
5819.452816 66.406
5819.702816 66.405
5819.952816 66.405
5820.202816 66.405
5820.452816 66.405
5820.702816 66.405
5820.952816 66.405
5821.202816 66.404
5821.452816 66.404
5821.702816 66.404
5821.952816 66.404
5822.202816 66.404
5822.452816 66.404
5822.702816 66.403
